path,label,source,dataset,domain,generator,split_hint,sample_weight,is_hard_negative,group_level,group_token,group_id,added_iter,is_collected_hard
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/9a81652e-b4a7-4ddf-a82c-d78c2f29658c.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_016,chameleon_fake:bucket_016,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/959_sdv4_00023.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_051,genimage_fake:bucket_051,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/748_wukong_image122.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_001,genimage_fake:bucket_001,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_09_965_glide_00044.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_114,genimage_fake:bucket_114,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/096_sdv4_00163.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_040,genimage_fake:bucket_040,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/850_adm_139.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_105,genimage_fake:bucket_105,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_09_985_glide_00037.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_071,genimage_fake:bucket_071,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/163_wukong_image137.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_116,genimage_fake:bucket_116,base,0
"/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/41.85301036,-87.68186539_mbev.jpg",1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_034,satellite_fake:bucket_034,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/y-UmyjB7PEqJOFL9ESYvig_grdView_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_087,satellite_fake:bucket_087,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/0006583_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_022,satellite_fake:bucket_022,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/66_adm_184.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_122,genimage_fake:bucket_122,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/VQDM_1000_200_05_554_vqdm_00049.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_121,genimage_fake:bucket_121,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/364_wukong_image75.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_021,genimage_fake:bucket_021,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_09_942_glide_00063.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_019,genimage_fake:bucket_019,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/0008578_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_071,satellite_fake:bucket_071,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/323_sdv4_00096.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_018,genimage_fake:bucket_018,base,0
"/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/41.88174613,-87.65099491_mbev.jpg",1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_094,satellite_fake:bucket_094,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/6af103ea-0879-474d-9252-18c7b9a3d70a.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_004,chameleon_fake:bucket_004,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_02_282_glide_00055.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_066,genimage_fake:bucket_066,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/205_adm_9.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_098,genimage_fake:bucket_098,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/088_sdv4_00013.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_081,genimage_fake:bucket_081,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/m1FSEVsNOdk67xlzQIVXOg.jpg,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_031,satellite_fake:bucket_031,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/c516c3d8-5608-4a62-a5d9-7c23f4578c5b.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_053,chameleon_fake:bucket_053,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/0000035_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_056,satellite_fake:bucket_056,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/97_adm_128.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_003,genimage_fake:bucket_003,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/g6g6EivExIawir61bRemwA.jpg,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_026,satellite_fake:bucket_026,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/0DxSVUFYi5a1BeM1hl8ZSQ_grdView_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_035,satellite_fake:bucket_035,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/8df9bb7c-75ee-4928-a4fe-a93e3890bb06.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_053,chameleon_fake:bucket_053,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/YrWodvn3PzDv2D-LPjsOkw_grdView_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_089,satellite_fake:bucket_089,base,0
"/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/41.88047413,-87.68609758_mbev.jpg",1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_058,satellite_fake:bucket_058,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_07_773_glide_00078.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_035,genimage_fake:bucket_035,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/902_sdv4_00078.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_004,genimage_fake:bucket_004,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/fc819b6e-4002-4189-91ec-5ff33fc47920.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_087,chameleon_fake:bucket_087,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/870_biggan_00017.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_125,genimage_fake:bucket_125,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/168_adm_147.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_064,genimage_fake:bucket_064,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/9ac98a80-2143-4096-864d-ff1d914411e3.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_119,chameleon_fake:bucket_119,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/umG4wlEQMmyeCAg0JmiCHQ.jpg,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_122,satellite_fake:bucket_122,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/djyktyt-h4TPkMeCPQxp3g_grdView_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_122,satellite_fake:bucket_122,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/VQDM_1000_200_04_497_vqdm_00178.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_081,genimage_fake:bucket_081,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/0025995_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_116,satellite_fake:bucket_116,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/f5dcbbfc-511c-452c-a9b5-4eeb13ed1e34.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_124,chameleon_fake:bucket_124,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/RJllg8rOxZaaWZRyS8MmWw.jpg,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_106,satellite_fake:bucket_106,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/849_biggan_00152.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_048,genimage_fake:bucket_048,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/579_midjourney_4.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_025,genimage_fake:bucket_025,base,0
"/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/41.85597602,-87.66606217_mbev.jpg",1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_058,satellite_fake:bucket_058,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/27ce2403-aaee-42ab-84bd-1cac9ac6194b.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_103,chameleon_fake:bucket_103,base,0
"/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/41.86028468,-87.62101584_mbev.jpg",1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_120,satellite_fake:bucket_120,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/245_sdv4_00185.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_037,genimage_fake:bucket_037,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_07_725_glide_00153.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_075,genimage_fake:bucket_075,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/797_wukong_image137.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_070,genimage_fake:bucket_070,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/3Rn-fdGGUAu3c9CGlBcLgw.jpg,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_020,satellite_fake:bucket_020,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_09_906_glide_00131.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_117,genimage_fake:bucket_117,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_08_893_glide_00183.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_043,genimage_fake:bucket_043,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/VQDM_1000_200_00_096_vqdm_00123.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_049,genimage_fake:bucket_049,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/3d058416-7968-41f0-a25a-9e583a66fa17.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_050,chameleon_fake:bucket_050,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/797_midjourney_98.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_114,genimage_fake:bucket_114,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/335_adm_69.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_031,genimage_fake:bucket_031,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/077_biggan_00140.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_079,genimage_fake:bucket_079,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_06_619_glide_00187.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_030,genimage_fake:bucket_030,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/624_biggan_00190.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_006,genimage_fake:bucket_006,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/VQDM_1000_200_00_087_vqdm_00097.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_107,genimage_fake:bucket_107,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/PXZJdjuhHo49RFGJoM70Xw_grdView_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_109,satellite_fake:bucket_109,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/108_midjourney_114.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_044,genimage_fake:bucket_044,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/263_biggan_00122.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_069,genimage_fake:bucket_069,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/8ec34a95-dff1-4ae8-9bcb-bd4cdee91e2e.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_091,chameleon_fake:bucket_091,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/e73594c8-8f9f-4d9c-9b58-561a3c415c46.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_004,chameleon_fake:bucket_004,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/721_adm_50.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_025,genimage_fake:bucket_025,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/GLIDE_1000_200_02_214_glide_00062.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_005,genimage_fake:bucket_005,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/VQDM_1000_200_00_084_vqdm_00186.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_028,genimage_fake:bucket_028,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/6f99026b-bae3-4076-8226-2670d47395e2.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_114,chameleon_fake:bucket_114,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/882_adm_134.PNG,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_097,genimage_fake:bucket_097,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/genimage/fake/VQDM_1000_200_07_787_vqdm_00097.png,1,genimage_fake,genimage,root,unknown_fake,seen,1.0,0,1,bucket_083,genimage_fake:bucket_083,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/xkDT4ELMXUBPZpsnx-b7ew.jpg,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_035,satellite_fake:bucket_035,base,0
"/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/41.86909316,-87.67873744_mbev.jpg",1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_052,satellite_fake:bucket_052,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/satellite/fake/fQLM3Q0fdIbFKfD-p3DqfA_grdView_fake_B.png,1,satellite_fake,satellite,root,unknown_fake,seen,1.0,0,1,bucket_077,satellite_fake:bucket_077,base,0
/ai_paas_jf/pangqs/AIGC/safepp_pytorch/data/test/chameleon/fake/21e7e005-8f24-4803-ba56-b432f721f950.jpg,1,chameleon_fake,chameleon,root,unknown_fake,seen,1.0,0,1,bucket_074,chameleon_fake:bucket_074,base,0
